Date	Time	UV_index	windspeed(m/s)	windAngle(deg)	PV_power(W)	PV_voltage(V)	
2/1/0	2:31:20	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:32:21	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	2:33:21	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:34:21	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:35:21	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:36:21	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	2:37:21	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:38:21	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	2:39:22	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:40:22	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:41:22	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:42:22	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:43:22	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:44:22	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	2:45:22	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	2:46:22	0.01	0.00	180.00	0.00000	0.01935	
2/1/0	2:47:23	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:48:23	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:49:23	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:50:23	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:51:23	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:52:23	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:53:23	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	2:54:24	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:55:24	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:56:24	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	2:57:24	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	2:58:24	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	2:59:24	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:0:24	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:1:25	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:2:25	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:3:25	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:4:25	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	3:5:25	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	3:6:25	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:7:25	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:8:25	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:9:26	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:10:26	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:11:26	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:12:26	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:13:26	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:14:26	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	3:15:26	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	3:16:27	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	3:17:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:18:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:19:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:20:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:21:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:22:27	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	3:23:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:24:28	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	3:25:28	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:26:28	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:27:28	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	3:28:28	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:29:28	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:30:28	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:31:29	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:32:29	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	3:33:29	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	3:34:29	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	3:35:29	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:36:29	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:37:29	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	3:38:30	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:39:30	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:40:30	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:41:30	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	3:42:30	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:43:30	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:44:30	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:45:30	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	3:46:31	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:47:31	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:48:31	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:49:31	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:50:31	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:51:31	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	3:52:31	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	3:53:32	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	3:54:32	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	3:55:32	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	3:56:32	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	3:57:32	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	3:58:32	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	3:59:32	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	4:0:32	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	4:1:33	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:2:33	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:3:33	0.02	0.00	180.00	0.00000	0.01935	
2/1/0	4:4:33	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:5:33	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:6:33	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	4:7:33	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:8:34	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	4:9:34	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	4:10:34	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	4:11:34	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:12:34	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:13:34	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	4:14:34	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	4:15:35	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:16:35	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:17:35	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	4:18:35	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:19:35	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:20:35	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	4:21:35	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	4:22:35	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	4:23:36	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	4:24:36	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:25:36	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	4:26:36	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:27:36	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:28:36	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:29:36	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:30:37	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:31:37	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:32:37	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:33:37	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	4:34:37	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:35:37	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:36:37	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:37:38	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	4:38:38	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:39:38	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:40:38	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	4:41:38	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:42:38	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:43:38	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:44:38	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:45:39	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:46:39	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	4:47:39	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:48:39	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:49:39	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:50:39	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:51:39	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:52:40	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:53:40	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	4:54:40	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	4:55:40	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:56:40	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	4:57:40	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	4:58:40	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	4:59:40	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:0:41	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:1:41	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:2:41	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	5:3:41	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	5:4:41	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:5:41	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:6:41	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	5:7:42	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:8:42	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:9:42	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:10:42	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:11:42	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	5:12:42	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:13:42	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:14:43	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:15:43	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:16:43	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	5:17:43	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	5:18:43	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:19:43	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:20:43	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:21:43	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:22:44	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:23:44	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	5:24:44	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:25:44	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:26:44	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	5:27:44	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	5:28:44	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:29:45	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:30:45	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:31:45	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:32:45	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:33:45	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:34:45	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	5:35:45	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:36:45	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:37:46	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:38:46	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	5:39:46	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:40:46	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:41:46	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:42:46	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	5:43:46	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	5:44:47	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:45:47	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:46:47	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:47:47	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	5:48:47	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	5:49:47	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:50:47	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:51:48	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:52:48	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:53:48	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:54:48	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:55:48	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:56:48	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	5:57:48	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	5:58:48	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	5:59:49	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:0:49	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	6:1:49	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	6:2:49	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:3:49	0.02	0.00	180.00	0.00000	0.01935	
2/1/0	6:4:49	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:5:49	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:6:50	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:7:50	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:8:50	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:9:50	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:10:50	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:11:50	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:12:50	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:13:51	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:14:51	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:15:51	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	6:16:51	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:17:51	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	6:18:51	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	6:19:51	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	6:20:51	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:21:52	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:22:52	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:23:52	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	6:24:52	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:25:52	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	6:26:52	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:27:52	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:28:53	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	6:29:53	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:30:53	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:31:53	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	6:32:53	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	6:33:53	0.04	0.00	180.00	0.00000	0.00645	
2/1/0	6:34:53	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:35:53	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:36:54	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	6:37:54	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:38:54	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:39:54	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:40:54	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	6:41:54	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:42:54	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:43:55	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:44:55	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	6:45:55	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	6:46:55	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:47:55	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:48:55	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:49:55	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:50:56	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	6:51:56	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:52:56	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	6:53:56	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:54:56	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:55:56	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:56:56	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	6:57:56	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	6:58:57	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	6:59:57	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:0:57	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:1:57	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	7:2:57	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	7:3:57	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	7:4:57	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:5:58	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	7:6:58	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:7:58	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	7:8:58	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	7:9:58	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	7:10:58	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	7:11:58	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:12:59	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:13:59	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	7:14:59	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:15:59	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:16:59	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:17:59	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:18:59	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:19:59	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	7:21:0	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:22:0	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	7:23:0	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:24:0	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	7:25:0	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	7:26:0	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:27:0	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:28:1	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	7:29:1	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:30:1	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:31:1	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:32:1	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	7:33:1	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	7:34:1	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:35:1	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	7:36:2	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:37:2	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	7:38:2	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:39:2	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:40:2	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:41:2	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:42:2	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	7:43:3	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:44:3	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:45:3	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	7:46:3	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:47:3	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	7:48:3	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:49:3	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	7:50:4	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:51:4	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:52:4	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	7:53:4	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:54:4	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:55:4	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:56:4	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:57:4	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:58:5	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	7:59:5	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:0:5	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	8:1:5	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:2:5	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	8:3:5	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:4:5	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	8:5:6	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	8:6:6	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:7:6	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:8:6	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:9:6	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:10:6	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:11:6	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:12:6	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:13:7	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:14:7	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:15:7	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:16:7	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	8:17:7	0.02	0.00	180.00	0.00000	0.01935	
2/1/0	8:18:7	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	8:19:7	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	8:20:8	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:21:8	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:22:8	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	8:23:8	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:24:8	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:25:8	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	8:26:8	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:27:9	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	8:28:9	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	8:29:9	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:30:9	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	8:31:9	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:32:9	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	8:33:9	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:34:9	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	8:35:10	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:36:10	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:37:10	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	8:38:10	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:39:10	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:40:10	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:41:10	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	8:42:11	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	8:43:11	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:44:11	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:45:11	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:46:11	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:47:11	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	8:48:11	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	8:49:12	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:50:12	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:51:12	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	8:52:12	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:53:12	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	8:54:12	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:55:12	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	8:56:12	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	8:57:13	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:58:13	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	8:59:13	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	9:0:13	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:1:13	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	9:2:13	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	9:3:13	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	9:4:14	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	9:5:14	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:6:14	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	9:7:14	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	9:8:14	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	9:9:14	0.02	0.00	180.00	0.00000	0.01290	
